issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1975_02,37,1975/02/IMG_0070_2R.tif,0,51,622,794,1043,150,таблица,,5.0,3.0,9.0,0.183,0.05,1.0,0.057,0.707,0.903,18.0,0.944
1975_02,42,1975/02/IMG_0073_1L.tif,0,86,422,408,615,150,нет,"не таблица: рёбер на месте 69%, букв в краске 4%, колонок 7",7.0,4.0,3.0,0.668,0.014,1.0,0.0092,0.043,0.694,30.0,0.167
1975_02,66,1975/02/IMG_0085_1L.tif,0,48,964,810,1169,150,таблица,,16.0,2.0,1.0,0.024,0.034,1.0,0.08,0.676,0.731,19.0,0.947
1975_02,67,1975/02/IMG_0085_2R.tif,0,59,422,783,621,150,таблица,,9.0,3.0,9.0,0.183,0.046,1.0,0.0741,0.637,0.61,16.0,1.0
1975_02,67,1975/02/IMG_0085_2R.tif,1,58,818,784,1178,150,таблица,,9.0,2.0,5.0,0.156,0.037,1.0,0.0483,0.576,0.638,20.0,0.8
1975_02,93,1975/02/IMG_0098_2R.tif,0,73,131,788,467,150,таблица,,5.0,1.0,4.0,0.085,0.046,1.0,0.0665,0.719,0.824,8.0,1.0
1975_03,3,1975/03/IMG_0103_2R.tif,0,66,93,770,1379,150,нет,"не таблица: рёбер на месте 48%, букв в краске 40%, колонок 4",4.0,5.0,2.0,0.11,0.08,1.0,0.0576,0.4,0.484,6.0,0.667
1975_03,4,1975/03/IMG_0104_1L.tif,0,48,96,790,1384,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.1,0.0,0.0601,0.837,0.714,2.0,1.0
1975_03,80,1975/03/IMG_0142_1L.tif,0,46,708,787,909,150,таблица,,4.0,2.0,5.0,0.111,0.072,1.0,0.0567,0.596,0.773,10.0,1.0
1975_03,81,1975/03/IMG_0142_2R.tif,0,56,363,782,589,150,таблица,,3.0,1.0,5.0,0.22,0.045,1.0,0.064,0.721,1.0,6.0,1.0
1975_04,3,1975/04/IMG_0004_2R.tif,0,103,92,858,1391,150,нет,"не таблица: рёбер на месте 38%, букв в краске 39%, колонок 3",3.0,4.0,3.0,0.122,0.077,1.0,0.0558,0.395,0.375,4.0,0.75
1975_04,4,1975/04/IMG_0005_1L.tif,0,108,91,849,1404,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.127,0.0,0.0588,0.792,0.571,1.0,1.0
1975_04,85,1975/04/IMG_0045_2R.tif,0,91,1096,866,1405,150,таблица,,6.0,4.0,5.0,0.176,0.044,1.0,0.0445,0.581,0.75,16.0,1.0
1975_05,3,1975/05/IMG_0054_2R.tif,0,54,96,796,1393,150,нет,"не таблица: рёбер на месте 53%, букв в краске 37%, колонок 2",2.0,4.0,3.0,0.097,0.078,0.0,0.0505,0.369,0.529,4.0,0.5
1975_05,4,1975/05/IMG_0055_1L.tif,0,51,92,797,1380,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.095,0.0,0.0521,0.82,0.571,1.0,1.0
1975_05,21,1975/05/IMG_0063_2R.tif,0,58,435,789,661,150,таблица,,5.0,2.0,3.0,0.064,0.048,1.0,0.0947,0.731,0.818,13.0,1.0
1975_05,85,1975/05/IMG_0095_2R.tif,0,303,603,790,879,150,таблица,,6.0,3.0,3.0,0.093,0.154,1.0,0.0449,0.611,0.667,9.0,0.556
1975_05,85,1975/05/IMG_0095_2R.tif,1,31,956,776,1376,150,таблица,,11.0,2.0,2.0,0.062,0.132,1.0,0.0505,0.602,0.702,18.0,0.5
1975_05,86,1975/05/IMG_0096_1L.tif,0,44,172,805,638,150,таблица,,16.0,3.0,4.0,0.091,0.085,1.0,0.0375,0.559,0.678,19.0,0.526
1975_05,86,1975/05/IMG_0096_1L.tif,1,44,675,808,1080,150,таблица,,7.0,3.0,7.0,0.253,0.064,1.0,0.0342,0.533,0.658,14.0,0.429
1975_05,87,1975/05/IMG_0096_2R.tif,0,36,339,814,1391,150,таблица,,11.0,3.0,8.0,0.244,0.091,1.0,0.0391,0.607,0.746,23.0,0.522
1975_05,88,1975/05/IMG_0097_1L.tif,0,48,172,803,342,150,нет,"не таблица: рёбер на месте 64%, букв в краске 28%, колонок 8",8.0,2.0,7.0,0.539,0.039,1.0,0.0209,0.285,0.643,14.0,0.786
1975_05,88,1975/05/IMG_0097_1L.tif,1,47,568,804,809,150,нет,"не таблица: рёбер на месте 59%, букв в краске 39%, колонок 8",8.0,4.0,4.0,0.137,0.049,1.0,0.0304,0.387,0.592,14.0,0.857
1975_05,91,1975/05/IMG_0098_2R.tif,0,51,100,791,1225,150,таблица,,12.0,13.0,1.0,0.014,0.162,1.0,0.0939,0.437,0.614,75.0,0.44
1975_06,3,1975/06/IMG_0104_2R.tif,0,71,95,793,1383,150,таблица,,2.0,4.0,1.0,0.046,0.111,0.0,0.0616,0.413,0.471,4.0,0.75
1975_06,4,1975/06/IMG_0105_1L.tif,0,67,98,802,1389,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.114,0.0,0.0681,0.854,0.714,2.0,1.0
1975_06,17,1975/06/IMG_0111_2R.tif,0,65,452,796,734,150,таблица,,22.0,10.0,0.0,0.0,0.036,1.0,0.0772,0.614,0.843,56.0,0.75
1975_06,18,1975/06/IMG_0112_1L.tif,0,63,415,802,697,150,таблица,,16.0,8.0,0.0,0.0,0.014,1.0,0.0629,0.556,0.777,39.0,0.667
1975_06,20,1975/06/IMG_0113_1L.tif,0,63,433,806,638,150,таблица,,12.0,6.0,0.0,0.0,0.044,1.0,0.085,0.59,0.66,30.0,0.967
1975_06,51,1975/06/IMG_0128_2R.tif,0,70,341,791,625,150,таблица,,3.0,1.0,4.0,0.062,0.062,1.0,0.0851,0.764,1.0,6.0,1.0
1975_06,67,1975/06/IMG_0136_2R.tif,0,73,277,788,668,150,таблица,,4.0,7.0,2.0,0.109,0.138,1.0,0.0368,0.446,0.597,19.0,0.632
1975_06,67,1975/06/IMG_0136_2R.tif,1,71,796,789,1253,150,таблица,,1.0,3.0,5.0,0.078,0.162,1.0,0.0466,0.638,1.0,8.0,0.75
1975_06,71,1975/06/IMG_0138_2R.tif,0,68,600,792,855,150,таблица,,22.0,1.0,5.0,0.124,0.011,1.0,0.0894,0.538,0.724,24.0,1.0
1975_06,71,1975/06/IMG_0138_2R.tif,1,68,1023,791,1195,150,таблица,,7.0,2.0,4.0,0.083,0.087,1.0,0.0615,0.597,0.811,17.0,0.529
1975_07,3,1975/07/IMG_0004_2R.tif,0,60,90,804,1361,150,нет,"не таблица: рёбер на месте 37%, букв в краске 43%, колонок 6",6.0,8.0,2.0,0.053,0.079,0.0,0.0615,0.426,0.367,5.0,0.6
1975_07,4,1975/07/IMG_0005_1L.tif,0,66,89,800,1389,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.095,0.0,0.0661,0.854,0.714,2.0,1.0
1975_07,7,1975/07/IMG_0006_2R.tif,0,47,223,822,457,150,таблица,,7.0,2.0,9.0,0.267,0.043,1.0,0.054,0.585,0.811,16.0,1.0
1975_07,8,1975/07/IMG_0007_1L.tif,0,69,210,790,423,150,таблица,,5.0,1.0,10.0,0.241,0.048,1.0,0.0477,0.59,1.0,12.0,1.0
1975_07,9,1975/07/IMG_0007_2R.tif,0,52,899,813,1052,150,таблица,,5.0,1.0,9.0,0.199,0.047,1.0,0.064,0.673,1.0,10.0,0.9
1975_07,35,1975/07/IMG_0020_2R.tif,0,61,1087,806,1341,150,таблица,,4.0,2.0,3.0,0.149,0.044,1.0,0.0611,0.688,0.591,8.0,1.0
1975_07,42,1975/07/IMG_0024_1L.tif,0,63,190,751,690,150,таблица,,7.0,3.0,3.0,0.061,0.065,1.0,0.0638,0.716,0.733,16.0,1.0
1975_07,44,1975/07/IMG_0025_1L.tif,0,49,161,721,652,150,таблица,,7.0,1.0,1.0,0.019,0.077,1.0,0.0938,0.808,0.682,9.0,1.0
1975_07,50,1975/07/IMG_0028_1L.tif,0,73,260,800,542,150,таблица,,4.0,1.0,6.0,0.113,0.052,1.0,0.069,0.748,1.0,8.0,1.0
1975_07,55,1975/07/IMG_0030_2R.tif,0,59,1173,805,1366,150,таблица,,6.0,2.0,9.0,0.215,0.055,1.0,0.0694,0.638,0.625,9.0,1.0
1975_07,59,1975/07/IMG_0033_2R.tif,0,437,374,797,734,150,таблица,,7.0,9.0,6.0,0.603,0.017,1.0,0.0026,0.026,0.85,31.0,0.097
1975_07,64,1975/07/IMG_0036_1L.tif,0,91,403,755,799,150,нет,"не таблица: рёбер на месте 40%, букв в краске 20%, колонок 22",22.0,10.0,1.0,0.063,0.124,1.0,0.0301,0.204,0.401,24.0,0.458
1975_07,72,1975/07/IMG_0040_1L.tif,0,169,1195,691,1399,150,таблица,,2.0,2.0,6.0,0.141,0.065,1.0,0.0516,0.636,1.0,9.0,1.0
1975_08,3,1975/08/IMG_0055_2R.tif,0,84,93,814,1387,150,нет,"не таблица: рёбер на месте 54%, букв в краске 40%, колонок 3",3.0,4.0,2.0,0.098,0.095,0.0,0.0582,0.399,0.542,6.0,0.5
1975_08,4,1975/08/IMG_0056_1L.tif,0,78,91,823,1400,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.108,0.0,0.0666,0.841,0.714,2.0,1.0
1975_08,39,1975/08/IMG_0073_2R.tif,0,74,102,817,1394,150,таблица,,5.0,2.0,2.0,0.043,0.034,1.0,0.0698,0.794,0.704,12.0,1.0
1975_08,41,1975/08/IMG_0074_2R.tif,0,80,280,819,756,150,таблица,,7.0,2.0,1.0,0.02,0.034,1.0,0.0813,0.783,0.741,12.0,1.0
1975_08,41,1975/08/IMG_0074_2R.tif,1,86,981,829,1407,150,таблица,,12.0,2.0,1.0,0.017,0.054,1.0,0.0681,0.724,0.719,14.0,1.0
1975_08,42,1975/08/IMG_0075_1L.tif,0,78,424,831,851,150,таблица,,4.0,1.0,8.0,0.133,0.037,1.0,0.0625,0.749,1.0,10.0,1.0
1975_08,45,1975/08/IMG_0076_2R.tif,0,73,402,819,993,150,таблица,,26.0,6.0,5.0,0.148,0.028,1.0,0.0355,0.445,0.755,65.0,0.431
1975_08,52,1975/08/IMG_0080_1L.tif,0,83,427,824,632,150,таблица,,13.0,3.0,4.0,0.068,0.023,1.0,0.0708,0.66,0.712,22.0,0.909
1975_09,3,1975/09/IMG_0105_2R.tif,0,92,97,805,1377,150,нет,"одна вертикаль, и краска на 58% состоит из штрихов",1.0,4.0,2.0,0.093,0.103,0.0,0.0633,0.416,0.6,4.0,0.75
1975_09,4,1975/09/IMG_0106_1L.tif,0,79,97,817,1389,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.145,0.0,0.056,0.811,0.571,1.0,1.0
1975_09,11,1975/09/IMG_0109_2R.tif,0,71,482,815,1057,150,таблица,,7.0,2.0,3.0,0.092,0.046,1.0,0.089,0.764,0.811,20.0,0.95
1975_09,51,1975/09/IMG_0129_2R.tif,0,93,422,802,676,150,таблица,,4.0,2.0,4.0,0.103,0.044,1.0,0.066,0.681,0.636,8.0,1.0
1975_09,62,1975/09/IMG_0135_1L.tif,0,84,1048,824,1248,150,таблица,,7.0,1.0,8.0,0.251,0.049,1.0,0.0533,0.606,1.0,12.0,0.917
1975_10,3,1975/10/IMG_0004_2R.tif,0,43,122,792,1396,150,нет,"одна вертикаль, и краска на 58% состоит из штрихов",1.0,4.0,3.0,0.106,0.087,1.0,0.061,0.415,0.7,5.0,0.6
1975_10,4,1975/10/IMG_0005_1L.tif,0,51,111,780,1418,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.143,0.0,0.0635,0.84,0.714,2.0,1.0
1975_10,32,1975/10/IMG_0019_1L.tif,0,56,204,786,408,150,таблица,,5.0,1.0,7.0,0.145,0.063,1.0,0.0772,0.695,1.0,12.0,1.0
1975_10,60,1975/10/IMG_0033_1L.tif,0,46,258,792,606,150,таблица,,7.0,4.0,5.0,0.107,0.048,1.0,0.0609,0.662,0.895,22.0,0.773
1975_10,63,1975/10/IMG_0034_2R.tif,0,44,190,790,483,150,таблица,,7.0,2.0,12.0,0.292,0.043,1.0,0.0598,0.67,1.0,21.0,1.0
1975_11,3,1975/11/IMG_0054_2R.tif,0,45,95,773,1383,150,нет,"одна вертикаль, и краска на 58% состоит из штрихов",1.0,4.0,1.0,0.019,0.114,0.0,0.0625,0.418,0.6,4.0,0.75
1975_11,4,1975/11/IMG_0055_1L.tif,0,39,95,782,1387,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,2.0,0.0,0.0,0.116,0.0,0.0901,0.886,1.0,1.0,1.0
1975_11,27,1975/11/IMG_0066_2R.tif,0,42,406,774,606,150,таблица,,7.0,1.0,7.0,0.17,0.045,1.0,0.0768,0.703,1.0,10.0,1.0
1975_11,36,1975/11/IMG_0071_1L.tif,0,46,1106,773,1387,150,таблица,,7.0,3.0,7.0,0.115,0.045,1.0,0.0806,0.687,0.756,17.0,1.0
1975_11,68,1975/11/IMG_0087_1L.tif,0,120,709,772,1239,150,таблица,,11.0,10.0,4.0,0.882,0.023,1.0,0.0054,0.057,0.954,101.0,0.099
1975_11,69,1975/11/IMG_0087_2R.tif,0,111,885,773,1246,150,таблица,,5.0,5.0,11.0,0.635,0.032,1.0,0.0031,0.04,0.898,24.0,0.25
1975_11,70,1975/11/IMG_0088_1L.tif,0,45,882,774,1190,150,таблица,,5.0,2.0,5.0,0.097,0.059,1.0,0.0812,0.745,0.636,7.0,1.0
1975_11,72,1975/11/IMG_0089_1L.tif,0,46,723,774,1146,150,таблица,,1.0,3.0,8.0,0.253,0.088,1.0,0.0292,0.64,0.8,6.0,1.0
1975_11,73,1975/11/IMG_0089_2R.tif,0,91,310,772,517,150,таблица,,3.0,3.0,8.0,0.292,0.048,1.0,0.0346,0.499,0.75,11.0,1.0
1975_11,75,1975/11/IMG_0090_2R.tif,0,50,805,769,1369,150,таблица,,4.0,4.0,1.0,0.013,0.042,1.0,0.0706,0.739,0.8,18.0,0.944
1975_11,97,1975/11/IMG_0101_2R.tif,0,49,367,765,586,150,таблица,,6.0,3.0,5.0,0.175,0.091,1.0,0.0415,0.462,0.578,7.0,1.0
1975_11,97,1975/11/IMG_0101_2R.tif,1,49,687,764,846,150,таблица,,4.0,4.0,4.0,0.142,0.064,1.0,0.0494,0.505,0.45,6.0,1.0
1975_12,3,1975/12/IMG_0104_2R.tif,0,61,98,779,1385,150,нет,"одна вертикаль, и краска на 60% состоит из штрихов",1.0,4.0,4.0,0.097,0.094,0.0,0.0581,0.404,0.7,5.0,0.6
1975_12,4,1975/12/IMG_0105_1L.tif,0,46,99,796,1390,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.101,0.0,0.0829,0.863,0.714,2.0,1.0
1975_12,36,1975/12/IMG_0121_1L.tif,0,52,271,795,581,150,таблица,,5.0,2.0,3.0,0.183,0.046,1.0,0.0621,0.702,0.727,9.0,1.0
1975_12,91,1975/12/IMG_0148_2R.tif,0,167,972,671,1143,150,таблица,,3.0,2.0,4.0,0.336,0.077,1.0,0.0444,0.574,0.667,5.0,1.0
1976_01,3,1976/01/IMG_0004_2R.tif,0,50,90,799,1390,150,нет,"не таблица: рёбер на месте 35%, букв в краске 41%, колонок 6",6.0,5.0,1.0,0.086,0.071,1.0,0.0593,0.407,0.35,5.0,0.6
1976_01,4,1976/01/IMG_0005_1L.tif,0,57,91,790,1411,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.108,0.0,0.0544,0.819,0.714,2.0,1.0
1976_01,24,1976/01/IMG_0015_1L.tif,0,59,985,789,1217,150,таблица,,7.0,1.0,3.0,0.048,0.093,1.0,0.09,0.758,1.0,10.0,0.9
1976_01,73,1976/01/IMG_0039_2R.tif,0,50,177,798,471,150,таблица,,4.0,3.0,8.0,0.159,0.059,1.0,0.0571,0.667,1.0,15.0,0.933
1976_02,3,1976/02/IMG_0054_2R.tif,0,52,95,803,1385,150,таблица,,2.0,6.0,2.0,0.091,0.088,1.0,0.0581,0.41,0.5,7.0,0.571
1976_02,4,1976/02/IMG_0055_1L.tif,0,49,86,810,1396,150,таблица,,2.0,2.0,0.0,0.0,0.107,1.0,0.0638,0.813,0.667,5.0,0.8
1976_02,33,1976/02/IMG_0069_2R.tif,0,56,1228,775,1390,150,таблица,,4.0,2.0,6.0,0.122,0.047,1.0,0.0832,0.706,0.773,10.0,1.0
1976_03,3,1976/03/IMG_0104_2R.tif,0,65,100,773,1396,150,нет,"не таблица: рёбер на месте 47%, букв в краске 40%, колонок 2",2.0,4.0,1.0,0.061,0.083,1.0,0.0572,0.4,0.471,5.0,0.4
1976_03,4,1976/03/IMG_0105_1L.tif,0,55,102,790,1402,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.124,0.0,0.0724,0.856,0.571,1.0,1.0
1976_03,32,1976/03/IMG_0119_1L.tif,0,75,363,752,1378,150,таблица,,17.0,8.0,0.0,0.0,0.157,1.0,0.0798,0.596,0.493,29.0,0.379
1976_03,70,1976/03/IMG_0138_1L.tif,0,32,117,808,934,150,нет,нет внутренних вертикальных линеек — это рамка вокруг текста,0.0,1.0,1.0,0.018,0.124,0.0,0.0754,0.835,1.0,1.0,1.0
1976_04,3,1976/04/IMG_0004_2R.tif,0,52,90,800,1379,150,нет,"не таблица: рёбер на месте 53%, букв в краске 41%, колонок 2",2.0,4.0,1.0,0.086,0.08,1.0,0.0589,0.406,0.529,5.0,0.6
1976_04,4,1976/04/IMG_0005_1L.tif,0,53,91,801,1408,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.11,0.0,0.0628,0.817,0.571,1.0,1.0
1976_04,35,1976/04/IMG_0020_2R.tif,0,49,723,804,1054,150,таблица,,3.0,1.0,4.0,0.057,0.099,1.0,0.1045,0.869,1.0,6.0,1.0
1976_04,36,1976/04/IMG_0021_1L.tif,0,57,457,794,714,150,таблица,,9.0,1.0,6.0,0.096,0.046,1.0,0.0915,0.71,1.0,16.0,1.0
1976_04,38,1976/04/IMG_0022_1L.tif,0,57,614,795,979,150,таблица,,9.0,2.0,1.0,0.025,0.056,1.0,0.0872,0.751,0.784,16.0,1.0
1976_04,66,1976/04/IMG_0036_1L.tif,0,49,1099,807,1287,150,таблица,,15.0,3.0,9.0,0.21,0.011,1.0,0.046,0.497,0.795,28.0,0.857
1976_04,67,1976/04/IMG_0036_2R.tif,0,52,514,802,663,150,таблица,,7.0,2.0,12.0,0.523,0.006,1.0,0.0347,0.427,0.784,15.0,1.0
1976_04,67,1976/04/IMG_0036_2R.tif,1,52,860,802,1032,150,таблица,,11.0,1.0,18.0,0.283,0.035,1.0,0.0735,0.711,1.0,20.0,1.0
1976_04,68,1976/04/IMG_0037_1L.tif,0,63,615,791,981,150,таблица,,15.0,7.0,2.0,0.085,0.048,1.0,0.0681,0.613,0.736,41.0,0.805
1976_04,69,1976/04/IMG_0037_2R.tif,0,51,186,803,1201,150,таблица,,12.0,23.0,0.0,0.0,0.036,1.0,0.0514,0.536,0.625,77.0,0.649
1976_04,70,1976/04/IMG_0038_1L.tif,0,60,554,793,782,150,таблица,,6.0,2.0,4.0,0.099,0.059,1.0,0.0579,0.631,0.773,10.0,1.0
1976_04,71,1976/04/IMG_0038_2R.tif,0,53,670,791,926,150,таблица,,3.0,2.0,5.0,0.136,0.044,1.0,0.0561,0.645,0.765,8.0,1.0
1976_04,72,1976/04/IMG_0039_1L.tif,0,68,571,791,908,150,таблица,,6.0,2.0,3.0,0.132,0.036,1.0,0.0655,0.668,0.781,14.0,1.0
1976_05,3,1976/05/IMG_0054_2R.tif,0,62,91,794,1369,150,таблица,,2.0,4.0,1.0,0.105,0.134,1.0,0.0626,0.419,0.529,5.0,0.6
1976_05,4,1976/05/IMG_0055_1L.tif,0,59,92,795,1378,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.135,0.0,0.0612,0.824,0.714,2.0,1.0
1976_05,22,1976/05/IMG_0064_1L.tif,0,62,184,792,685,150,таблица,,4.0,2.0,7.0,0.38,0.045,1.0,0.067,0.771,0.727,10.0,1.0
1976_05,32,1976/05/IMG_0069_1L.tif,0,62,1220,795,1384,150,таблица,,5.0,2.0,9.0,0.315,0.042,1.0,0.0494,0.541,0.818,10.0,1.0
1976_05,37,1976/05/IMG_0071_2R.tif,0,60,189,797,359,150,таблица,,2.0,2.0,3.0,0.179,0.043,1.0,0.0552,0.618,0.667,5.0,1.0
1976_05,46,1976/05/IMG_0076_1L.tif,0,54,183,805,383,150,таблица,,13.0,2.0,0.0,0.0,0.067,1.0,0.0605,0.644,0.597,16.0,0.562
1976_05,46,1976/05/IMG_0076_1L.tif,1,52,662,802,824,150,таблица,,12.0,1.0,7.0,0.162,0.011,1.0,0.05,0.611,0.788,21.0,0.571
1976_05,66,1976/05/IMG_0086_1L.tif,0,61,203,801,518,150,таблица,,16.0,5.0,7.0,0.134,0.011,1.0,0.0793,0.61,0.799,61.0,0.672
1976_05,74,1976/05/IMG_0090_1L.tif,0,58,971,801,1142,150,таблица,,8.0,1.0,10.0,0.4,0.046,1.0,0.0502,0.58,0.938,11.0,1.0
1976_06,3,1976/06/IMG_0104_2R.tif,0,66,93,786,1376,150,таблица,,2.0,4.0,1.0,0.098,0.09,0.0,0.0645,0.443,0.471,4.0,0.75
1976_06,4,1976/06/IMG_0105_1L.tif,0,52,563,800,1397,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.13,0.0,0.0701,0.854,0.714,2.0,1.0
1976_06,41,1976/06/IMG_0123_2R.tif,0,122,327,737,755,150,таблица,,17.0,8.0,3.0,0.658,0.229,1.0,0.0105,0.105,0.834,94.0,0.032
1976_06,42,1976/06/IMG_0124_1L.tif,0,54,343,801,624,150,таблица,,4.0,2.0,2.0,0.06,0.068,1.0,0.0704,0.699,0.636,9.0,1.0
1976_06,85,1976/06/IMG_0145_2R.tif,0,66,1093,781,1266,150,таблица,,12.0,3.0,4.0,0.079,0.035,1.0,0.0766,0.626,0.712,22.0,0.955
1976_07,3,1976/07/IMG_0004_2R.tif,0,67,89,820,1372,150,нет,"не таблица: рёбер на месте 33%, букв в краске 41%, колонок 4",4.0,6.0,1.0,0.125,0.078,1.0,0.0607,0.411,0.327,5.0,0.8
1976_07,4,1976/07/IMG_0005_1L.tif,0,73,90,807,1395,150,нет,"одна вертикаль и всего 1 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.146,0.0,0.0656,0.824,0.571,1.0,1.0
1976_07,72,1976/07/IMG_0039_1L.tif,0,75,180,806,681,150,таблица,,2.0,1.0,4.0,0.114,0.114,1.0,0.0617,0.801,0.714,3.0,1.0
1976_07,73,1976/07/IMG_0039_2R.tif,0,54,195,825,1130,150,таблица,,2.0,1.0,1.0,0.032,0.086,1.0,0.0476,0.821,0.714,3.0,1.0
1976_07,74,1976/07/IMG_0040_1L.tif,0,154,183,733,415,150,таблица,,2.0,1.0,4.0,0.137,0.045,1.0,0.0685,0.726,0.714,3.0,1.0
1976_07,74,1976/07/IMG_0040_1L.tif,1,156,1038,733,1400,150,таблица,,2.0,1.0,2.0,0.07,0.13,1.0,0.0757,0.798,1.0,6.0,1.0
1976_07,75,1976/07/IMG_0040_2R.tif,0,64,223,814,730,150,таблица,,7.0,5.0,2.0,0.091,0.047,1.0,0.0824,0.731,0.648,19.0,0.895
1976_08,3,1976/08/IMG_0054_2R.tif,0,62,97,792,1392,150,таблица,,3.0,5.0,1.0,0.069,0.09,1.0,0.0645,0.433,0.542,7.0,0.429
1976_08,4,1976/08/IMG_0055_1L.tif,0,58,94,795,1388,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.114,0.0,0.0702,0.862,0.714,2.0,1.0
1976_08,8,1976/08/IMG_0057_1L.tif,0,68,973,787,1199,150,таблица,,6.0,2.0,6.0,0.161,0.057,1.0,0.0493,0.592,0.773,10.0,1.0
1976_08,28,1976/08/IMG_0067_1L.tif,0,165,90,785,1411,150,таблица,,13.0,20.0,2.0,0.066,0.019,1.0,0.0494,0.631,0.536,30.0,0.867
1976_08,30,1976/08/IMG_0068_1L.tif,0,39,85,851,910,150,таблица,,10.0,4.0,1.0,0.02,0.044,1.0,0.0989,0.787,0.706,24.0,0.958
1976_08,40,1976/08/IMG_0073_1L.tif,0,56,1168,795,1365,150,таблица,,13.0,1.0,11.0,0.507,0.012,1.0,0.0807,0.566,0.675,15.0,1.0
1976_08,41,1976/08/IMG_0073_2R.tif,0,58,845,785,1069,150,таблица,,4.0,1.0,1.0,0.022,0.076,1.0,0.0695,0.705,1.0,8.0,1.0
1976_08,67,1976/08/IMG_0086_2R.tif,0,69,199,789,728,150,таблица,,2.0,1.0,2.0,0.031,0.103,1.0,0.0793,0.842,1.0,6.0,1.0
1976_08,67,1976/08/IMG_0086_2R.tif,1,66,818,781,1384,150,таблица,,2.0,1.0,1.0,0.019,0.138,1.0,0.1035,0.879,1.0,6.0,1.0
1976_08,68,1976/08/IMG_0087_1L.tif,0,57,559,798,1053,150,таблица,,2.0,1.0,2.0,0.035,0.138,1.0,0.0883,0.872,1.0,4.0,1.0
1976_08,70,1976/08/IMG_0088_1L.tif,0,63,598,791,1150,150,таблица,,1.0,1.0,2.0,0.035,0.125,1.0,0.1137,0.909,1.0,4.0,1.0
1976_08,75,1976/08/IMG_0090_2R.tif,0,44,227,805,905,150,таблица,,6.0,5.0,0.0,0.0,0.046,1.0,0.0794,0.77,0.732,23.0,1.0
1976_08,78,1976/08/IMG_0092_1L.tif,0,62,846,792,1154,150,таблица,,3.0,3.0,7.0,0.139,0.06,1.0,0.0603,0.688,0.708,9.0,1.0
1976_09,3,1976/09/IMG_0104_2R.tif,0,76,94,783,1379,150,нет,"одна вертикаль, и краска на 57% состоит из штрихов",1.0,4.0,2.0,0.062,0.095,1.0,0.0645,0.433,0.6,4.0,0.5
1976_09,4,1976/09/IMG_0105_1L.tif,0,69,98,796,1398,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.102,0.0,0.074,0.859,0.714,2.0,1.0
1976_09,8,1976/09/IMG_0107_1L.tif,0,68,546,799,881,150,таблица,,9.0,2.0,6.0,0.212,0.055,1.0,0.0777,0.715,0.676,16.0,1.0
1976_09,12,1976/09/IMG_0109_1L.tif,0,70,613,797,1032,150,таблица,,5.0,1.0,5.0,0.172,0.084,1.0,0.0332,0.592,1.0,12.0,0.583
1976_10,3,1976/10/0040_2R.tif,0,48,94,790,1362,150,таблица,,2.0,5.0,1.0,0.14,0.106,0.0,0.0588,0.411,0.471,4.0,0.75
1976_10,4,1976/10/0050_1L.tif,0,56,89,780,1388,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.133,0.0,0.0678,0.84,0.714,2.0,1.0
1976_10,7,1976/10/0070_2R.tif,0,48,805,792,1080,150,таблица,,3.0,4.0,6.0,0.349,0.046,1.0,0.0486,0.669,0.765,8.0,1.0
